property_id,area_m2,bedrooms,bathrooms,floor,total_floors,build_year,neighborhood,property_type,condition,renovated,has_elevator,has_parking,has_balcony,energy_rating,school_rating,crime_rate,distance_to_center_km,monthly_income_area,listing_month,days_on_market,price_usd
HP101499,73.0,2,1.7,21,34,1983,Industrial,apartment,excellent,no,no,no,no,B,,3.5,14.0,1629.0,Aug,63,290048
HP100603,64.8,1,1.0,18,23,2006,Riverside,studio,good,no,no,no,no,B,7.7,2.9,5.8,3671.0,Jun,61,399041
HP100453,57.8,1,1.6,19,23,2010,Suburb,house,poor,no,yes,no,yes,C,6.7,3.5,13.3,2605.0,Apr,75,325540
HP101357,54.3,0,1.5,22,30,1971,Business Bay,apartment,good,no,yes,yes,no,D,8.1,2.4,1.3,4558.0,Jan,75,490677
HP101534,100.4,3,2.5,9,11,1976,Downtown,apartment,poor,yes,yes,no,no,B,7.2,2.1,0.9,3456.0,Feb,61,648164
HP101313,41.8,0,1.3,6,18,1988,Downtown,house,excellent,no,yes,yes,yes,C,8.0,1.6,0.9,3381.0,Dec,51,545382
HP101396,98.1,2,1.7,12,21,1976,University,house,fair,no,no,yes,yes,B,,4.8,4.6,1961.0,Apr,69,513033
HP100213,94.1,2,2.6,23,35,1997,Airport,apartment,fair,yes,yes,no,yes,B,5.1,3.7,13.2,1393.0,Jan,92,378125
HP100789,85.6,2,2.3,16,18,1985,Industrial,apartment,good,no,yes,yes,yes,A,5.1,5.5,13.6,1742.0,Aug,72,340548
HP100362,52.2,1,1.0,14,28,2013,Downtown,apartment,fair,yes,yes,yes,no,B,6.6,2.4,1.6,3944.0,Jun,58,580576
HP100713,120.8,1,1.0,16,28,1969,Green Hills,apartment,good,no,yes,yes,no,C,8.0,2.0,7.0,3206.0,Mar,50,580443
HP101642,67.5,1,1.0,1,12,2001,Business Bay,apartment,good,yes,yes,yes,yes,C,8.7,0.5,4.8,4814.0,Jan,36,577833
HP100559,62.6,2,1.1,13,20,1996,University,apartment,fair,no,yes,yes,no,B,7.4,2.0,4.5,3129.0,Mar,71,470665
HP101586,127.2,2,1.9,13,27,1968,Old Town,house,good,no,yes,yes,no,,6.1,3.6,3.0,2325.0,Dec,76,592598
HP100813,43.7,1,2.3,13,20,1990,University,townhouse,good,yes,yes,yes,no,B,7.3,1.6,4.2,2513.0,Aug,70,561761
HP100534,120.1,4,1.4,5,17,1983,Downtown,apartment,good,no,yes,no,no,C,8.1,0.7,1.7,4458.0,Mar,58,794618
HP100885,71.7,1,2.0,16,19,2014,Old Town,townhouse,good,no,no,yes,yes,C,5.8,3.9,2.5,1718.0,Sep,66,365147
HP100801,69.7,1,1.3,3,14,1967,Old Town,house,good,no,yes,yes,yes,C,4.7,6.1,3.7,2735.0,Dec,79,329956
HP101305,66.3,1,1.0,21,27,1998,Market,house,good,no,yes,yes,yes,C,4.9,3.8,3.0,2376.0,Dec,78,430512
HP100236,80.0,2,1.0,5,8,1999,Business Bay,studio,excellent,no,yes,yes,yes,A,8.4,2.3,1.7,4239.0,Jul,73,694957
HP101671,85.6,3,3.6,4,8,1969,Industrial,apartment,fair,yes,no,no,yes,B,4.7,6.1,16.5,1100.0,Oct,90,331883
HP101073,71.9,2,2.0,21,23,1982,Market,apartment,good,no,no,yes,yes,B,,2.4,4.1,2297.0,Feb,62,277048
HP101765,99.0,3,2.5,8,21,2016,Downtown,townhouse,good,no,yes,no,yes,A,7.2,3.1,2.7,3521.0,Jan,83,664945
HP101501,70.5,2,1.0,22,29,2022,Market,apartment,fair,yes,yes,yes,no,B,6.4,4.2,4.6,2921.0,Mar,38,434254
HP101252,48.5,1,1.4,21,28,2020,Downtown,house,new,no,yes,no,no,E,6.7,3.2,1.0,4249.0,Jan,40,566973
HP101577,85.6,3,2.3,8,9,2018,Green Hills,studio,fair,yes,yes,yes,yes,A,9.2,0.5,7.4,3633.0,Feb,19,596705
HP100578,105.6,3,3.0,21,26,1987,Green Hills,apartment,excellent,yes,no,yes,yes,C,10.0,0.5,5.8,3952.0,Sep,66,865596
HP101723,79.8,1,1.6,9,14,2012,University,apartment,fair,yes,no,yes,no,D,5.2,6.1,4.6,1957.0,Aug,50,426690
HP101607,83.0,3,2.4,2,13,2017,Suburb,apartment,excellent,yes,yes,yes,yes,B,5.9,5.3,11.8,2774.0,Jan,46,540092
HP100881,71.8,2,1.1,21,23,2013,Industrial,townhouse,good,no,no,no,yes,C,4.6,5.3,14.0,1187.0,Jun,67,216181
HP100367,136.9,3,1.0,6,6,1988,Riverside,apartment,good,no,no,yes,yes,D,10.0,0.5,7.7,2932.0,Sep,40,720461
HP100829,98.1,2,1.0,24,29,1976,Suburb,apartment,fair,yes,yes,no,yes,C,7.1,1.9,11.5,2949.0,Apr,48,509876
HP101770,59.8,1,1.2,1,5,2018,University,townhouse,excellent,yes,no,yes,no,A,7.7,2.8,2.3,2434.0,Sep,49,548542
HP100299,64.8,1,1.0,22,23,1970,Industrial,apartment,good,no,yes,no,no,A,3.9,6.4,14.6,1268.0,Dec,61,148994
HP100048,144.7,4,3.2,10,19,2025,Riverside,apartment,good,no,yes,yes,yes,B,7.9,3.0,6.6,3378.0,Dec,57,813763
HP101047,78.5,2,2.3,22,35,2016,Airport,apartment,good,no,yes,yes,yes,C,4.8,6.7,13.1,1302.0,Oct,86,366685
HP100147,96.5,2,1.6,5,19,2013,University,studio,fair,no,yes,no,no,C,7.5,1.6,6.1,1281.0,Nov,58,446572
HP101017,48.4,0,1.0,1,6,1997,Green Hills,house,fair,yes,yes,yes,no,C,8.8,0.5,3.9,3845.0,Jul,63,590310
HP101612,94.6,2,,2,4,1999,Airport,house,fair,no,no,yes,yes,B,5.5,4.3,10.6,2008.0,Oct,48,435474
HP100981,37.8,1,1.0,2,11,1996,Airport,apartment,new,no,yes,no,yes,C,5.4,5.8,14.3,1801.0,Oct,93,271953
HP100378,108.7,3,1.9,11,11,1990,Old Town,apartment,good,no,yes,no,yes,E,5.6,2.8,3.1,2160.0,Nov,46,463026
HP101495,52.8,1,1.0,6,8,1965,Industrial,studio,excellent,yes,yes,yes,no,,4.4,5.2,15.7,1660.0,Oct,53,260530
HP100624,81.0,0,1.0,14,18,2004,Market,studio,excellent,yes,yes,yes,yes,E,6.2,2.3,4.0,1099.0,May,72,464216
HP100193,77.0,2,1.7,18,19,2011,Green Hills,apartment,good,no,no,yes,no,B,7.6,0.8,5.9,3782.0,Jan,13,597094
HP100781,66.6,1,1.7,10,11,1965,Green Hills,townhouse,good,no,yes,yes,yes,,7.7,0.7,7.4,4201.0,Jul,77,510494
HP100542,107.1,3,2.6,1,5,1994,Green Hills,house,fair,no,no,no,no,D,9.0,2.0,7.3,3953.0,Mar,27,657470
HP100515,71.8,2,1.0,12,14,1969,Suburb,apartment,fair,no,yes,no,no,C,5.9,4.4,12.0,2134.0,Oct,51,282759
HP100648,78.6,3,3.4,9,14,1970,Riverside,house,excellent,no,yes,yes,yes,B,,0.5,8.6,3224.0,Oct,29,673990
HP101329,119.1,3,3.0,4,11,1979,Suburb,studio,good,yes,yes,yes,yes,C,6.5,2.2,10.0,2609.0,Oct,66,586419
HP101123,68.0,3,2.7,3,5,1979,Suburb,house,good,yes,no,yes,yes,E,6.2,4.0,13.1,3670.0,Jun,73,538203
HP101079,119.1,3,2.2,25,27,1991,Old Town,apartment,excellent,no,yes,yes,yes,,6.0,4.3,3.8,2560.0,Apr,62,612071
HP101649,65.7,2,2.1,25,31,1971,Airport,townhouse,good,yes,yes,no,no,E,5.2,4.1,14.8,1192.0,Dec,80,251443
HP100439,40.0,1,1.3,10,10,1972,Industrial,house,good,no,yes,yes,no,C,4.6,5.1,16.1,1783.0,Dec,45,203561
HP100077,101.5,2,1.3,10,23,1973,Industrial,apartment,good,yes,yes,yes,yes,D,4.4,5.0,14.6,1362.0,Jan,33,359692
HP100331,242.5,5,4.5,18,22,2006,Suburb,townhouse,fair,no,yes,no,no,C,7.9,3.9,9.1,3165.0,Apr,73,1046049
HP100993,107.8,1,1.0,19,26,1972,Suburb,studio,fair,no,no,no,yes,B,7.7,2.2,11.3,2732.0,Sep,67,398239
HP100991,58.4,1,1.9,24,24,2004,Airport,apartment,good,no,yes,no,yes,C,6.2,4.9,12.7,1543.0,Aug,32,275260
HP101519,49.0,1,1.4,19,30,1977,Suburb,apartment,excellent,no,no,no,no,B,6.4,3.5,11.7,2931.0,Dec,60,369266
HP100585,91.4,2,1.8,25,31,2011,Industrial,townhouse,new,yes,yes,yes,no,C,5.7,4.3,13.7,1440.0,Dec,76,968625
HP101791,76.1,2,1.0,8,18,2012,Old Town,apartment,poor,no,yes,no,yes,C,5.2,4.7,2.0,1703.0,Aug,33,239215
HP101071,151.5,2,,7,19,2004,Industrial,apartment,excellent,no,no,yes,no,C,4.2,5.4,14.1,2690.0,Mar,71,504868
HP100536,99.6,3,2.5,6,12,1974,University,townhouse,good,no,no,yes,no,C,7.6,0.5,4.1,2228.0,Dec,72,602399
HP101343,78.7,0,1.0,2,15,2008,University,apartment,new,no,no,no,no,E,7.0,3.9,5.5,2459.0,Dec,81,439664
HP101458,72.3,1,1.0,24,32,2018,Market,house,good,no,yes,no,yes,C,7.1,4.4,3.4,1817.0,Aug,41,494005
HP100528,59.4,3,2.8,11,11,2000,Airport,house,good,no,no,yes,yes,D,4.3,6.1,14.9,2077.0,Feb,36,409929
HP101480,75.2,2,1.9,8,15,2003,Business Bay,house,fair,yes,no,yes,no,B,8.3,1.9,2.7,4861.0,Jun,64,722724
HP100140,78.4,0,1.6,8,20,1971,University,apartment,good,no,yes,yes,yes,E,6.7,3.1,5.3,2816.0,Mar,38,460416
HP100852,81.3,2,1.4,1,5,1990,Green Hills,townhouse,good,no,no,no,yes,D,9.2,1.7,8.5,3868.0,Dec,57,573469
HP101150,140.6,4,4.0,6,10,2025,Suburb,apartment,good,yes,yes,no,yes,C,7.2,2.3,10.7,2276.0,Jul,60,722719
HP100730,92.9,3,2.9,4,12,2016,Old Town,house,good,no,no,yes,yes,C,6.1,4.9,4.2,2691.0,Aug,40,513539
HP101697,72.5,1,1.6,3,11,1966,Airport,townhouse,good,,yes,yes,no,B,5.8,3.9,13.3,1778.0,May,65,331701
HP100612,78.9,2,2.3,17,26,2024,Market,apartment,good,yes,yes,no,yes,C,6.9,1.6,3.4,2400.0,Jun,58,531734
HP100162,66.0,2,1.5,7,14,2012,Suburb,house,excellent,no,yes,yes,yes,C,7.9,1.2,10.0,2500.0,Jun,55,574808
HP100113,108.8,4,3.8,25,39,1973,University,house,good,no,yes,no,no,C,6.8,,4.3,3127.0,Sep,59,636111
HP101031,137.3,3,2.4,23,25,1981,Riverside,apartment,excellent,no,no,no,yes,C,8.8,2.6,5.7,3887.0,Dec,15,784569
HP101536,129.8,3,2.6,24,29,1996,Airport,house,new,no,no,no,no,B,4.1,6.4,14.9,2514.0,Jul,52,639701
HP101039,158.7,4,2.6,11,19,2013,Suburb,apartment,good,yes,yes,yes,no,C,7.1,3.0,9.3,2423.0,Sep,53,652767
HP101510,81.8,0,1.0,24,32,1965,Suburb,studio,excellent,yes,yes,yes,yes,D,7.7,0.9,10.5,2941.0,Apr,67,472811
HP100610,125.7,3,2.4,20,30,1998,University,house,poor,no,yes,no,yes,D,6.9,3.9,3.5,2419.0,May,97,571673
HP101149,119.9,2,2.1,3,14,1996,Green Hills,townhouse,excellent,no,yes,no,yes,B,8.9,0.7,7.8,4283.0,Sep,71,791631
HP100530,80.4,3,1.2,7,15,2012,Riverside,house,fair,no,yes,no,no,C,7.8,4.9,5.3,2477.0,Dec,80,564757
HP101482,87.3,1,1.3,9,17,1984,Industrial,apartment,good,no,yes,yes,no,A,4.4,4.0,16.1,1116.0,Jan,60,223125
HP101747,104.8,2,1.2,19,21,2011,University,studio,good,no,yes,no,no,D,7.1,5.5,4.4,2790.0,Aug,64,1039365
HP100454,47.3,2,1.0,7,13,2014,Downtown,studio,new,yes,yes,yes,yes,C,7.5,2.1,2.4,3674.0,Oct,61,599404
HP100430,140.8,2,2.1,15,18,1986,Market,apartment,poor,no,yes,no,no,C,6.2,2.9,5.1,2552.0,Sep,49,510770
HP101754,119.3,3,3.4,18,32,1998,Old Town,apartment,good,yes,yes,no,no,A,5.0,3.1,3.0,2359.0,Jun,69,646903
HP100476,76.3,1,1.3,1,12,2016,Business Bay,house,good,no,no,no,no,D,7.7,3.0,1.8,4376.0,Feb,27,561520
HP100833,104.3,4,4.0,14,23,1976,Riverside,house,new,no,yes,yes,yes,B,8.7,,7.3,2888.0,Mar,56,836989
HP100625,260.0,5,4.2,5,15,1973,Business Bay,house,excellent,no,no,no,yes,A,8.6,1.4,3.0,4015.0,Jun,37,1368467
HP100846,74.4,2,3.1,24,31,1970,Business Bay,house,good,yes,yes,yes,yes,E,8.6,1.1,2.0,3905.0,Oct,38,689990
HP100961,70.4,3,3.4,14,15,1987,Business Bay,studio,excellent,no,yes,no,no,B,9.6,1.5,1.8,4192.0,Jan,52,623631
HP100005,86.9,1,1.3,17,26,1986,Market,house,good,no,no,no,yes,B,5.8,5.1,6.2,1649.0,Sep,54,814872
HP100918,176.8,4,3.7,1,3,1985,Old Town,apartment,fair,no,yes,no,no,C,5.1,4.1,3.7,2064.0,Mar,53,661001
HP100420,135.1,4,4.5,21,22,1996,Industrial,apartment,excellent,no,yes,yes,yes,C,5.2,5.4,16.9,1846.0,Jan,70,561273
HP100611,76.3,3,3.4,15,23,1968,Industrial,studio,good,no,yes,yes,yes,,3.0,9.2,15.0,1738.0,Mar,70,188660
HP101449,89.8,2,1.4,18,21,1997,Suburb,house,good,no,yes,no,yes,C,7.8,1.9,10.3,2801.0,Oct,36,527773
HP100369,87.5,1,,15,21,1996,Green Hills,house,fair,yes,yes,yes,yes,A,8.3,1.6,7.1,3342.0,Jan,71,733161
HP100675,117.0,4,2.3,25,26,1968,Business Bay,apartment,good,no,yes,no,no,B,8.3,0.5,3.6,4319.0,Mar,55,751386
HP100272,168.5,4,2.4,6,13,1998,Downtown,apartment,good,no,yes,no,no,C,8.4,0.9,1.5,3068.0,Feb,56,818804
HP100102,97.7,2,1.8,15,15,1992,Suburb,townhouse,excellent,no,yes,no,yes,D,7.3,2.0,11.0,1709.0,Oct,32,434041
HP100275,154.2,4,3.1,4,5,1978,Business Bay,house,good,no,yes,no,yes,,8.0,0.5,1.6,3831.0,Jan,17,900312
HP100269,53.9,1,1.2,3,11,2000,Downtown,house,good,no,no,yes,no,B,7.6,0.8,0.9,3458.0,Apr,52,580614
HP100353,106.0,3,3.0,15,22,2002,University,townhouse,good,no,yes,yes,yes,D,7.4,0.8,3.1,2277.0,Jun,44,699951
HP100325,82.8,0,1.0,2,5,2000,Industrial,apartment,excellent,no,no,no,no,D,3.2,7.2,14.0,700.0,Aug,81,184361
HP101644,83.9,0,1.5,5,11,2003,Suburb,townhouse,excellent,no,yes,yes,yes,B,6.9,4.4,11.4,2905.0,Mar,70,569877
HP100070,58.0,0,1.0,1,15,2020,Suburb,apartment,good,no,yes,yes,yes,A,6.3,1.5,11.1,3181.0,May,41,457417
HP100466,74.7,1,1.7,19,27,2011,Industrial,townhouse,good,no,yes,yes,yes,C,4.6,5.6,13.4,1159.0,May,92,271862
HP101541,73.8,3,1.6,20,24,1997,Suburb,townhouse,excellent,yes,yes,no,yes,B,7.2,2.5,13.7,2975.0,Jan,88,591257
HP100046,53.1,3,2.3,4,11,1967,Old Town,apartment,,yes,no,no,yes,D,5.8,4.1,0.7,1995.0,Dec,44,350567
HP101647,91.6,3,2.1,1,7,2017,Airport,townhouse,good,no,yes,yes,no,C,5.1,,11.6,2087.0,Jul,50,399752
HP101622,68.7,1,1.0,19,32,2018,Airport,house,fair,yes,yes,yes,no,B,4.7,6.1,13.2,2526.0,Feb,73,351155
HP100397,51.8,3,2.6,14,24,1984,Old Town,house,fair,no,yes,yes,no,C,,3.1,4.2,2515.0,Mar,73,390401
HP100050,112.5,2,2.3,18,22,2007,Suburb,apartment,poor,no,yes,no,no,C,8.0,2.0,10.3,3149.0,Aug,40,478936
HP100408,86.0,2,1.6,11,24,1982,Downtown,apartment,excellent,no,yes,no,yes,A,8.0,1.6,0.7,3102.0,Jul,35,659597
HP101419,66.4,2,1.6,5,10,2012,Market,apartment,new,yes,yes,yes,yes,E,5.5,4.5,4.9,2446.0,Jan,14,518761
HP100643,101.8,3,1.4,7,12,1980,Suburb,house,excellent,no,yes,yes,yes,A,5.9,2.0,11.9,2754.0,Nov,90,653099
HP100539,98.8,2,1.6,15,26,1966,Green Hills,apartment,new,no,yes,no,yes,C,9.4,0.5,6.5,3666.0,Jun,65,716781
HP100004,64.9,2,2.3,6,9,2014,Downtown,house,fair,no,yes,no,yes,D,7.7,2.0,0.7,3883.0,Jun,57,560243
HP100701,102.7,1,1.0,19,22,1972,Old Town,house,good,no,yes,yes,no,B,5.5,5.1,4.0,3020.0,Aug,49,425709
HP100516,107.0,3,2.3,19,23,1984,Old Town,apartment,excellent,no,yes,yes,yes,C,4.9,4.9,2.9,1287.0,Sep,64,523723
HP101739,53.1,0,1.0,8,12,1994,Airport,apartment,good,no,yes,no,yes,B,4.0,5.8,14.5,1845.0,Aug,88,199155
HP101155,72.3,2,2.2,8,14,2019,Downtown,apartment,excellent,no,yes,no,no,,8.1,1.4,0.8,3760.0,Oct,48,661917
HP100670,99.7,2,1.8,3,15,1993,Suburb,apartment,good,no,yes,yes,yes,B,,3.8,8.5,2500.0,Sep,51,541433
HP101635,83.0,3,2.5,8,11,1990,Business Bay,house,good,no,yes,yes,yes,C,6.9,3.2,1.6,3477.0,Sep,56,673276
HP100532,80.1,2,1.8,4,16,1983,Old Town,townhouse,new,no,yes,yes,yes,B,6.1,3.0,3.6,2619.0,Jul,79,531845
HP100937,99.9,2,2.2,13,26,2006,Suburb,house,good,no,yes,yes,no,D,8.4,0.5,10.1,2003.0,Oct,63,626007
HP101156,105.9,3,4.2,9,19,1978,Downtown,apartment,good,no,yes,no,no,E,6.8,3.4,1.1,3360.0,Jan,40,582865
HP101131,64.0,2,1.2,19,28,1966,University,apartment,new,yes,yes,yes,yes,B,6.6,2.7,4.0,2939.0,Feb,70,577465
HP101592,77.6,2,1.6,18,26,1979,Market,studio,good,no,yes,yes,yes,C,6.5,2.8,6.2,1340.0,Aug,66,423735
HP101008,127.1,3,3.4,19,33,1975,Riverside,apartment,fair,no,yes,yes,yes,D,8.5,2.6,6.5,3338.0,May,37,721916
HP100474,95.4,3,2.0,1,13,1998,Suburb,townhouse,good,yes,yes,yes,yes,C,6.9,4.1,9.9,3264.0,Dec,32,565706
HP101391,59.4,1,1.0,14,14,1995,Green Hills,apartment,good,yes,no,yes,yes,B,8.7,0.5,7.4,4220.0,Aug,25,611336
HP101425,70.2,3,2.0,25,30,2024,Business Bay,townhouse,good,no,yes,yes,no,C,9.3,0.5,1.5,4213.0,Oct,56,647160
HP100998,88.6,4,3.6,24,34,1982,Market,house,excellent,yes,yes,yes,yes,D,7.0,3.0,5.2,2621.0,Nov,49,669545
HP100358,52.7,1,2.0,14,14,1974,University,apartment,good,no,yes,no,yes,D,6.7,3.4,5.7,2323.0,Nov,71,413207
HP101002,76.7,1,1.0,7,8,1980,Suburb,apartment,fair,no,yes,yes,yes,B,7.8,3.1,9.0,2373.0,Apr,42,437327
HP100434,65.0,2,2.1,18,21,2009,Downtown,townhouse,good,yes,no,no,yes,C,7.5,1.0,0.3,2909.0,Oct,46,714109
HP101724,118.2,3,1.4,14,25,1974,University,house,excellent,no,yes,no,yes,C,7.3,2.2,5.1,1203.0,Feb,65,674556
HP101141,88.0,2,1.5,11,18,2025,Airport,apartment,poor,yes,no,yes,yes,C,4.9,5.5,13.1,1967.0,Sep,81,295411
HP101735,147.2,5,4.1,9,19,2005,Riverside,townhouse,excellent,no,yes,yes,yes,D,9.0,1.5,5.8,3482.0,Mar,30,911942
HP100996,138.9,3,2.2,4,8,1986,Industrial,house,good,no,yes,yes,yes,C,4.7,3.1,13.5,1171.0,May,35,654381
HP100093,84.4,2,1.9,5,17,1989,Old Town,apartment,excellent,no,yes,yes,yes,C,5.0,5.7,3.7,2069.0,Jun,84,458573
HP100907,65.7,2,1.6,18,32,2004,Downtown,apartment,excellent,no,yes,no,no,,6.3,4.1,0.2,4196.0,Oct,58,592522
HP101346,110.3,0,1.0,9,9,1974,Business Bay,townhouse,good,no,yes,yes,yes,C,7.8,2.6,0.7,4668.0,Sep,39,685848
HP100708,65.9,0,1.0,14,21,1980,Business Bay,house,new,yes,yes,no,yes,B,8.1,2.1,0.4,4715.0,Jun,66,750551
HP101579,77.8,1,1.6,15,26,1983,Green Hills,studio,fair,no,yes,yes,no,C,8.7,1.7,6.6,3801.0,Dec,57,498514
HP101500,60.0,1,1.2,17,18,1975,Riverside,studio,good,yes,yes,yes,no,B,8.4,3.0,8.1,3580.0,Jul,35,464966
HP100810,127.4,4,3.2,13,22,2003,Downtown,studio,excellent,no,yes,yes,no,B,,2.3,1.6,3280.0,Jul,47,740611
HP101211,57.3,2,2.0,25,39,1968,Green Hills,studio,fair,no,yes,no,yes,C,9.1,0.5,6.2,4065.0,Dec,35,434755
HP101137,72.2,2,2.7,10,16,1987,Business Bay,apartment,good,yes,no,yes,yes,B,8.6,1.8,4.8,4180.0,Jan,58,662195
HP101317,62.9,0,1.0,16,23,2024,Downtown,house,good,no,yes,no,no,C,7.9,3.2,2.8,3516.0,Apr,88,538256
HP100188,104.4,3,2.5,23,30,1990,Riverside,studio,poor,no,yes,no,yes,C,8.2,2.0,7.7,3289.0,Apr,76,535180
HP101652,126.0,5,3.5,21,24,2024,Suburb,apartment,new,,yes,yes,yes,B,7.5,1.3,12.3,,Mar,50,795407
HP101077,76.6,2,1.6,19,25,2009,University,apartment,fair,yes,yes,no,yes,B,7.4,3.8,2.4,2339.0,Jul,102,484952
HP100792,97.3,3,1.9,21,29,1995,Old Town,house,new,yes,yes,no,yes,D,7.0,4.6,4.0,1893.0,Mar,60,573379
HP101702,119.8,2,1.8,2,4,2008,Old Town,apartment,good,yes,no,yes,yes,C,5.0,4.4,1.0,2107.0,Aug,76,606754
HP100343,99.5,3,2.5,17,26,1974,Industrial,townhouse,good,no,no,no,yes,A,4.1,4.5,13.5,1582.0,Dec,59,353459
HP101268,87.9,2,1.8,13,18,2015,University,townhouse,good,no,yes,yes,yes,C,6.9,3.5,6.0,2982.0,Jan,55,565572
HP100007,46.9,0,1.0,3,11,1980,Airport,apartment,good,no,yes,no,yes,C,5.8,4.1,13.1,1882.0,Feb,44,200122
HP100759,73.9,0,1.0,15,26,1980,Business Bay,apartment,poor,no,yes,yes,yes,C,8.2,1.1,3.5,3409.0,Jul,19,514886
HP101678,146.5,4,3.3,2,5,1991,Green Hills,studio,excellent,no,no,no,no,B,9.6,0.5,8.4,4412.0,Aug,61,823550
HP101223,84.1,2,2.8,16,24,2013,Industrial,house,fair,no,yes,yes,no,A,4.6,5.3,13.3,1673.0,Jan,53,352563
HP100215,111.8,3,4.0,3,11,2017,Riverside,house,new,no,yes,no,no,C,9.1,3.4,7.9,2932.0,Apr,60,816604
HP100109,184.6,4,3.3,3,6,1981,Green Hills,studio,excellent,no,no,no,yes,B,9.1,0.8,7.8,3837.0,Oct,58,848967
HP100219,72.3,1,2.1,10,21,1996,Business Bay,apartment,good,no,yes,yes,yes,D,7.4,2.9,1.1,4272.0,Sep,61,573894
HP101542,88.0,4,3.6,11,15,1989,Old Town,apartment,good,no,yes,no,no,C,5.2,4.6,2.0,,Mar,41,510065
HP100886,66.0,2,2.6,17,28,1978,Business Bay,apartment,good,no,no,no,yes,A,8.7,0.5,4.6,4271.0,May,19,603665
HP101472,71.0,1,1.7,11,24,2017,Downtown,house,good,yes,yes,yes,yes,D,8.0,1.8,1.2,4255.0,May,31,740886
HP100840,118.0,1,1.2,23,36,1974,Downtown,house,excellent,yes,yes,yes,no,D,7.0,0.5,1.8,3443.0,Jul,42,736744
HP101504,63.7,1,1.9,7,10,2015,Airport,house,good,yes,yes,yes,yes,A,6.0,5.7,11.8,1865.0,Aug,49,528559
HP101600,116.2,3,2.2,18,22,2025,Green Hills,apartment,good,no,yes,no,no,C,8.7,1.7,7.9,4456.0,Aug,44,718868
HP100728,93.2,3,3.1,11,23,1981,Business Bay,townhouse,good,no,no,no,no,A,7.2,3.3,1.2,4729.0,Oct,67,754429
HP100027,99.9,1,1.8,11,11,2005,Downtown,house,,no,yes,yes,no,D,7.9,0.5,2.3,3643.0,Jan,50,660099
HP100230,45.5,2,2.7,15,25,1967,Suburb,apartment,excellent,no,yes,yes,yes,D,7.6,1.7,11.2,3060.0,Oct,12,476902
HP101591,74.1,2,2.2,15,17,2001,Downtown,house,good,yes,yes,no,yes,A,7.1,4.3,0.2,3765.0,Mar,63,699340
HP100506,51.1,1,1.2,22,31,1976,Old Town,house,good,no,no,no,no,C,6.3,,6.1,2760.0,May,51,330898
HP100415,114.1,3,2.2,17,28,2012,Suburb,apartment,good,no,yes,yes,yes,B,8.3,3.0,10.6,2523.0,Mar,88,583353
HP100052,103.2,2,1.1,5,17,1996,Airport,house,good,yes,yes,yes,yes,C,5.5,3.9,13.3,1568.0,Jan,68,487043
HP101521,63.9,1,1.6,20,22,1981,University,apartment,good,no,yes,no,no,B,7.1,2.7,4.2,3208.0,Jul,72,413113
HP101648,60.7,3,3.4,15,18,1966,Green Hills,apartment,good,no,yes,no,yes,D,9.5,3.3,7.2,4299.0,Mar,38,559276
HP100808,60.1,1,1.0,1,13,2021,University,house,excellent,no,yes,no,yes,B,6.9,3.8,4.3,3163.0,Apr,57,540297
HP100623,96.2,3,2.9,13,17,2010,Business Bay,apartment,good,no,yes,yes,yes,B,7.0,2.6,2.6,3883.0,Aug,35,683486
HP101753,64.3,2,1.6,1,8,2010,Airport,house,good,yes,yes,no,yes,C,4.6,4.8,13.1,1306.0,Jan,48,304147
HP100586,63.7,1,1.0,2,15,1996,Suburb,studio,new,yes,yes,yes,yes,B,6.5,3.6,11.5,2924.0,Sep,2,564379
HP100800,108.1,2,1.5,1,10,1995,Riverside,apartment,good,yes,no,yes,no,A,7.0,3.0,7.6,3643.0,Mar,88,604041
HP101176,94.7,1,1.0,17,17,2006,Business Bay,house,good,yes,yes,no,yes,C,7.6,2.3,0.3,4741.0,Jun,35,746760
HP100558,53.9,0,1.0,19,21,1965,University,studio,good,yes,yes,no,yes,B,6.9,3.0,4.5,1966.0,Jul,58,241837
HP100196,81.0,1,1.3,25,28,2004,Industrial,apartment,poor,no,yes,no,no,E,4.4,5.0,14.6,1288.0,Jan,71,142239
HP101143,59.8,2,2.1,4,5,1997,Green Hills,apartment,fair,yes,no,no,yes,B,9.1,1.9,4.7,4459.0,Mar,27,564529
HP101164,158.1,4,3.4,11,25,2001,Suburb,apartment,good,no,yes,no,yes,A,6.9,3.0,9.5,2933.0,Dec,45,791263
HP101237,49.7,1,1.0,20,24,2007,Business Bay,apartment,good,yes,yes,no,no,E,8.0,2.4,2.0,3934.0,Oct,33,503262
HP100638,66.0,1,1.4,4,11,2022,Airport,apartment,excellent,no,no,yes,yes,A,4.9,5.2,12.8,1805.0,May,83,372646
HP101705,40.4,2,2.2,4,15,2022,Market,house,fair,yes,no,no,no,D,5.6,3.9,5.4,2067.0,Aug,43,383258
HP100959,104.0,2,1.4,13,21,2006,University,house,excellent,no,yes,no,yes,B,7.4,3.4,4.7,2233.0,Dec,112,618737
HP100064,109.4,4,3.1,6,13,1987,Industrial,house,fair,no,yes,yes,yes,C,3.7,7.3,18.1,2112.0,Feb,87,477842
HP101683,78.8,2,1.7,5,15,1965,Suburb,house,good,no,yes,no,yes,D,6.7,1.7,11.9,2807.0,Dec,60,474331
